-9.027285782671128800e+00,-7.713930110100525894e+01,4.541072283389181052e+01
-1.040595057992939587e+01,-6.969692385274836965e+01,3.163993948562783487e+01
-5.754697642637509603e+00,9.099419200546634556e+00,4.828834984625896709e+01
-6.910744936491596491e+00,5.121867490559566249e-01,4.075660830758667430e+01
-5.043851508120649640e+01,1.350812064965197123e+00,4.523433874709979818e+00
-5.464805154955507760e+01,-3.205032218471923500e+01,2.226756673826326960e+01
-3.647593582887700592e+01,4.508912655971471395e+00,1.065686274509803866e+01
-3.868285562632696184e+01,1.760881104033970246e+00,-4.614118895966029754e+00
-3.978992497320471244e+01,-1.447802786709539191e+01,-1.718649517684880834e+00
-8.519408502772648717e+00,-2.749845964263712972e+00,7.095194085027725350e+01
-1.099033816425121302e+01,-2.722749231444883833e+01,4.096794027228810364e+01
-8.709323583180989203e+00,-3.781444241316270904e+01,5.378244972577697069e+01
-6.396630934150081771e+00,-4.914803471158754178e+01,5.708575803981622698e+01
-5.206546707503828486e+01,8.664241960183773017e+00,1.347243491577334851e+01
-5.830336351875808276e+01,-4.179883570504527768e+01,4.540426908150064378e+01
-6.122463465553235551e+01,-3.613862212943632812e+01,3.318872651356993231e+01
-4.347323506594258902e+01,1.179363847944142663e+01,2.256788207913103861e+00
-3.309834420471651129e+01,1.923682890115404120e+01,8.118414450577020602e+00
-2.707619047619047592e+01,4.945149911816579902e+01,-1.365608465608465849e+01
-2.354009041161074833e+01,2.262883654532475930e+01,-1.969926243159648038e+01
-3.600898876404494331e+01,3.195826645264847343e+01,3.854060995184590865e+01
-2.898531968321421459e+01,4.338033610198957035e+01,2.954819393471122169e+01
-4.159972739663788843e+01,3.768923216719673519e+01,2.188550658791459114e+01
-6.457113682777404051e+00,2.168311776718857686e+01,3.114737916950306840e+01
-1.260249816311535653e+01,-4.142395297575312441e+01,4.724614254224835008e+01
-5.641563360881542621e+01,-5.377617079889806462e+01,1.007128099173553437e+01
-6.120700340873877110e+01,-2.307747133560582142e+01,3.280477223427331523e+01
-5.484543610547667214e+01,-3.146328600405679765e+01,4.457363083164300122e+01
-3.316401590457256532e+01,-4.641252485089462709e+01,4.080666003976142520e+01
-2.861825396825396695e+01,-5.799285714285714732e+01,5.019920634920634939e+01
-2.284693877551021046e+01,-6.550923226433431523e+01,4.646987366375121553e+01
-3.189685124864278265e+01,-8.401900108577632409e+01,2.706243213897937494e+01
-2.124304216037475612e+01,5.086800771562423051e+00,6.413171672637091092e+01
-2.985266030013642791e+01,-8.121418826739429164e+00,5.160845839017734704e+01
-4.935746238308255585e+01,6.067507116714125459e+00,2.575071167141113904e+01
-7.714483394833948182e+00,-5.876937269372693606e+01,6.331273062730627998e+01
-1.480382775119616667e+01,-7.123987240829345069e+01,5.696236044657098319e+01
-5.500563824988723383e+01,-6.176657645466846702e+01,-5.852503382949976185e-01
-4.879487722269263372e+01,-5.574174428450466223e+01,-1.539796782387806928e+01
-4.500068306010928865e+01,-4.237909836065573188e+01,-2.138285519125683010e+01
-2.531355932203389614e+01,6.013810420590090189e+00,-3.799309478970496201e+01
-2.560173501577287425e+01,-8.889195583596219308e+00,-3.243454258675078705e+01
-4.608196721311472288e+00,-8.907650273224049897e+00,5.919726775956283404e+01
-6.098937499999999545e+01,-1.761499999999999488e+01,1.941562500000000568e+01
-5.490987983978638454e+01,-1.980106809078772301e+01,4.069092122830440417e+01
-4.619311193111931146e+01,-2.926875768757687979e+01,4.386162361623615880e+01
-3.892101855848079595e+01,-3.736469572723349586e+01,4.936037980146741688e+01
-1.417156862745098067e+01,-1.105718954248365549e+01,7.223257080610022740e+01
-2.364359150102809792e+01,-1.066141192597669374e+01,6.493762851267990754e+01
-5.000184928340268442e+01,2.653259361997214683e+00,3.803328710124826273e+01
-3.591203420891875453e+01,-5.169761759315821337e+01,5.581124007330483039e+01
-3.033394027676620652e+01,-4.638674435542607455e+01,6.277785870356882469e+01
-1.973261261261261268e+01,-5.662378378378377874e+01,6.597045045045044276e+01
-1.303197353914002576e+01,-5.043991179713340500e+01,7.189084895259097152e+01
-3.603130148270181365e+01,-2.410049423393739687e+01,1.006919275123559032e+01
-4.785795454545454675e+01,-6.536576704545454675e+01,1.497443181818181301e+01
-4.116296296296296475e+01,-3.493271604938271935e+01,1.420555555555554861e+01
-5.873918575063613190e+01,-3.706870229007633100e+01,1.561577608142494000e+01
-5.604419889502762686e+01,-2.145655449522853075e+01,7.677548970366643744e+00
-5.001440000000000197e+01,-9.553600000000002979e+00,5.120000000000004547e-01
-5.866584524396254352e+01,-4.902661409561360983e+01,1.608969935929029305e+01
-6.167197572999620547e+01,-3.220553659461509710e+01,5.020477815699663893e+00
-6.053319283456269773e+01,-1.286617492096944204e+01,-2.779241306638567721e+00
-4.409183202584218009e+01,5.334102445777574530e+00,-1.626488232579603022e+01
-4.831269160024525178e+01,-2.417044757817289735e+01,1.774555487431024403e+01
-1.167555555555556168e+01,-2.689666666666666117e+01,7.319333333333332803e+01
-3.458004827031376038e+01,-1.825181013676588293e+01,6.378412443014212840e+01
-3.200140845070422557e+01,-2.896572769953051818e+01,6.208826291079813586e+01
-3.909053916581892452e+01,-2.464089521871821375e+01,5.283214649033570254e+01
-4.864376899696048895e+01,-1.733920972644376945e+01,5.433677811550151660e+01
-1.908817829457363757e+01,-4.003875968992248602e+01,7.175629844961241588e+01
-2.985122494432071250e+01,-3.819153674832962508e+01,6.485924276169265568e+01
-4.761904761904762040e+01,-2.932142857142856940e+01,5.794191919191919737e+01
-8.533890436397399526e+00,-4.183844011142060992e+01,7.028597957288764064e+01
-4.587192911800244133e+00,-2.531373338703181730e+01,6.912444623439387215e+01
-4.643216080402012835e+00,-2.518153266331658813e+01,5.591771356783920055e+01
-8.014090177133653015e+00,-1.540619967793881528e+01,4.689935587761674185e+01
